method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
experiment_phylogenetic_v9,RPI31.Q2-20,v8_full_test,9,63,0.7222222222222223,0.0
experiment_phylogenetic_v9,RPJ31.Q4U-47-35,v8_full_test,31,14,0.02500000000000005,0.0
experiment_phylogenetic_v9,RPL31.Q2-15,v8_full_test,12,67,0.7083333333333334,0.0
experiment_phylogenetic_v9,RPL31.Q2-40,v8_full_test,24,120,0.3958333333333333,0.0
experiment_phylogenetic_v9,RPM31.36,v8_full_test,2,126,0.75,0.0
experiment_phylogenetic_v9,RPR31.37,v8_full_test,46,110,0.22826086956521735,0.0
experiment_phylogenetic_v9,RRE31.Q3-19,v8_full_test,6,138,0.5833333333333334,0.0
experiment_phylogenetic_v9,RRK31.Q3-19-5,v8_full_test,5,115,0.7,0.0
experiment_phylogenetic_v9,RRN31.Q1-20-44,v8_full_test,8,95,0.3125,0.0
experiment_phylogenetic_v9,RRW31.Q3-41-6,v8_full_test,9,87,0.45,0.0
experiment_phylogenetic_v9,RRXC31.Q3-18,v8_full_test,7,126,0.5,0.0
experiment_phylogenetic_v9,RRXC31.Q3-45-20,v8_full_test,16,39,0.46875,0.0
experiment_phylogenetic_v9,S0RE32.1,v8_full_test,1,934,1.0,0.0
experiment_phylogenetic_v9,S1PB32.28,v8_full_test,4,26,0.6875,0.0
experiment_phylogenetic_v9,S1RD32.55,v8_full_test,20,85,0.45,0.0
experiment_phylogenetic_v9,S1RG32.53-9,v8_full_test,19,8,0.8421052631578948,0.0
experiment_phylogenetic_v9,S1RM32.2,v8_full_test,8,53,0.40625,0.0
experiment_phylogenetic_v9,S1RO32.22,v8_full_test,3,2,0.3333333333333333,0.0
experiment_phylogenetic_v9,S1SU32.10,v8_full_test,12,44,0.6250000000000001,0.0
experiment_phylogenetic_v9,S2ST32.13,v8_full_test,77,201,0.4935064935064935,0.0
experiment_phylogenetic_v9,S3RG32.45,v8_full_test,35,19,0.4833333333333333,0.0
experiment_phylogenetic_v9,S3RL32.46,v8_full_test,9,147,0.9545454545454546,0.0
experiment_phylogenetic_v9,S3SJ32.1-15,v8_full_test,10,20,0.525,0.0
experiment_phylogenetic_v9,S3SQ32.16-5,v8_full_test,8,131,0.8125,0.0
experiment_phylogenetic_v9,SRF32.46,v8_full_test,42,66,0.5674603174603174,0.0
experiment_phylogenetic_v9,SRF32.55,v8_full_test,10,2233,0.20000000000000004,0.0
experiment_phylogenetic_v9,SSE32.29,v8_full_test,18,47,0.875,0.0
experiment_phylogenetic_v9,SSH32.161,v8_full_test,38,85,0.575657894736842,0.0
experiment_phylogenetic_v9,SSH32.22,v8_full_test,2,156,0.25,0.0
experiment_phylogenetic_v9,T1SA33.40,v8_full_test,7,110,0.3571428571428571,0.0
experiment_phylogenetic_v9,T1TGN33.23,v8_full_test,15,46,0.4333333333333333,0.0
experiment_phylogenetic_v9,T1TGN33.4,v8_full_test,7,66,0.488095238095238,0.0
experiment_phylogenetic_v9,T1TO33.33-2,v8_full_test,39,10,0.46875,0.0
experiment_phylogenetic_v9,T1TPN33.26,v8_full_test,44,51,0.9431818181818182,0.0
experiment_phylogenetic_v9,T1TR33.43-19,v8_full_test,6,32,0.9166666666666666,0.0
experiment_phylogenetic_v9,T1TZ33.3-6,v8_full_test,35,4,0.4928571428571429,0.0
experiment_phylogenetic_v9,TSH33.97,v8_full_test,28,187,0.8448275862068966,0.0
experiment_phylogenetic_v9,TSL33.66,v8_full_test,19,209,0.5263157894736842,0.0
experiment_phylogenetic_v9,TTGN33.5,v8_full_test,3,256,0.16666666666666669,0.0
experiment_phylogenetic_v9,TTO33.21,v8_full_test,29,115,0.7241379310344827,0.0
experiment_phylogenetic_v9,TTZ33.18,v8_full_test,22,148,0.6022727272727272,0.0
experiment_phylogenetic_v9,TTZ33.34,v8_full_test,29,155,0.75,0.0
experiment_phylogenetic_v9,TTZ33.36,v8_full_test,7,88,0.3214285714285714,0.0
